10183,187,3
10184,188,4
10185,189,3
10186,190,2
10187,191,5
10188,58,4
10189,192,3
10190,193,3
10191,194,5
10192,195,5
10193,196,4
10194,197,4
10195,198,1
10196,199,5
10197,200,5
10198,201,5
10199,202,2
10200,203,4
10201,204,3
10202,205,3
10203,206,4
10204,207,5
10205,208,5
10206,209,4
10207,210,5
10208,211,5
10209,212,4
10210,213,2
10211,214,2
10212,215,5
10213,156,4
10214,216,3
10215,21,4
10216,217,5
10217,218,1
10218,219,4
10170,220,2
10219,221,4
10220,222,5
10221,223,3
10222,224,4
10223,225,4
10188,197,4
10224,226,4
10225,227,1
10072,228,5
10226,229,2
10227,230,3
10228,231,4
10096,232,1
10229,233,1
10230,180,5
10231,234,3
10232,162,3
10233,235,5
10036,116,4
10234,24,5
10235,236,3
10236,237,1
10227,238,2
10237,239,1
10238,240,4
10239,241,4
10240,161,2
10241,242,5
10242,243,5
10243,244,5
10244,245,3
10245,246,5
10246,247,3
10247,248,2
10248,249,5
10249,250,4
10250,251,3
10251,252,4
10252,253,1
10253,49,2
10254,254,4
10255,52,4
10256,255,4
10257,256,2
10258,257,4
10111,258,4
10259,259,3
10260,260,5
10259,203,5
10261,261,5
10262,262,4
10263,263,4
10264,264,4
10265,265,5
10266,266,4
10267,267,1
10268,268,4
10269,269,5
10270,109,5
10271,92,5
10272,135,4
10211,66,5
10137,270,5
10273,15,4
10274,271,5
10275,272,4
10276,273,2
10277,274,2
10278,66,4
10279,275,1
10280,161,4
10281,276,5
10282,277,2
10283,278,4
10284,279,3
10285,280,5
10286,281,5
10287,282,5
10288,283,5
10289,284,1
10290,285,3
10018,286,4
10291,287,5
10292,288,4
10293,289,2
10294,290,5
10295,291,4
10296,292,4
10297,293,4
10298,212,3
10299,220,4
10300,294,3
10301,295,4
10302,296,3
10303,297,4
10304,298,4
10305,299,5
10013,300,4
10306,87,2
10307,179,4
10308,301,1
10309,277,4
10153,106,4
10310,302,4
10311,303,4
10312,304,5
10313,305,5
10314,306,4
10315,307,4
10053,308,4
10316,309,5
10317,310,3
10318,311,4
10114,312,5
10319,313,5
10320,314,5
10091,315,5
10321,316,3
10322,317,1
10323,318,4
10324,104,5
10325,319,4
10326,320,3
10327,321,3
10328,322,5
10318,323,4
10329,324,4
10330,325,5
10331,326,4
10332,238,2
10333,327,4
10334,328,4
10335,55,3
10336,329,4
10337,330,3
10338,331,4
10339,332,5
10340,333,5
10341,104,2
10005,16,4
10342,326,4
10343,334,5
10344,335,1
10345,336,2
10346,337,3
10347,338,2
10348,339,4
10349,340,4
10350,341,5
10109,342,5
10351,343,5
10177,196,4
10352,344,4
10353,345,4
10354,346,4
10355,347,5
10356,348,4
10357,192,3
10358,349,4
10359,321,4
10360,350,5
10178,351,4
10361,352,4
10362,353,3
10363,354,5
10364,225,4
10365,355,3
10366,126,5
10367,356,3
10368,357,4
10369,358,5
10370,359,3
10371,360,5
10372,361,2
10373,362,4
10374,363,3
10375,364,5
10376,177,1
10068,365,5
10377,189,4
10335,175,4
10378,190,3
10379,163,4
10380,366,3
10381,367,2
10259,368,4
10382,369,4
10383,370,5
10384,371,4
10385,139,2
10386,372,2
10013,373,4
10387,374,4
10388,375,4
10389,376,4
10390,377,4
10391,378,5
10077,379,3
10392,195,3
10393,318,4
10394,380,2
10395,381,4
10396,382,4
10397,383,5
10383,258,4
10398,294,3
10399,384,4
10400,385,5
10401,386,4
10302,387,5
10402,112,1
10403,388,5
10404,389,2
10405,6,5
10406,136,3
10407,390,3
10408,391,2
10292,392,4
10409,393,5
10410,394,5
10411,258,5
10412,395,4
10273,258,4
10413,328,2
10414,396,4
10415,185,5
10416,208,4
10417,397,5
10418,398,2
10419,399,4
10420,400,5
10421,401,4
10422,402,1
10423,403,5
10424,404,1
10013,405,2
10425,406,3
10426,407,3
10427,408,4
10428,409,4
10429,410,5
10098,411,4
10246,412,1
10430,413,3
10431,414,1
10432,415,2
10433,416,3
10434,417,4
10435,418,2
10318,419,4
10436,420,3
10180,421,4
10437,422,1
10438,423,4
10439,424,4
10052,425,3
10440,426,5
10441,427,4
10442,428,2
10443,429,4
10444,430,5
10445,431,4
10446,430,4
10447,432,5
10372,67,2
10448,433,2
10449,434,2
10450,435,3
10261,436,5
10451,430,4
10452,437,4
10279,311,5
10453,438,4
10454,16,5
10455,439,4
10456,440,3
10457,305,5
10458,441,3
10459,314,2
10460,442,5
10461,443,5
10462,444,3
10463,445,4
10464,446,4
10465,447,5
10466,448,4
10467,449,2
10468,1,4
10469,422,3
10470,450,4
10471,422,3
10472,451,1
10473,452,3
10474,453,3
10349,454,4
10475,455,1
10105,456,4
10476,457,5
10477,458,2
10478,459,5
10479,460,5
10480,461,5
10481,462,4
10482,463,5
10483,464,4
10484,420,3
10485,465,5
10486,466,5
10203,382,3
10487,467,4
10488,468,4
10489,469,5
10490,308,4
10491,470,2
10492,471,4
10493,412,2
10174,472,4
10494,473,5
10354,120,4
10495,474,3
10496,475,5
10497,476,5
10498,477,3
10375,478,5
10499,479,4
10500,480,5
10267,187,4
10501,138,5
10502,481,4
10503,482,3
10504,483,2
10505,183,4
10506,484,2
10214,485,5
10507,175,5
10508,486,5
10509,339,4
10510,487,4
10318,410,4
10374,488,4
10217,489,5
10511,457,4
10087,490,5
10512,77,5
10513,400,5
10514,491,5
10515,392,4
10516,338,3
10517,492,4
10518,493,4
10519,397,4
10520,494,3
10194,31,1
10049,495,5
10521,496,5
10522,497,5
10523,498,4
10511,7,4
10524,499,4
10525,338,3
10290,500,5
10526,501,4
10527,165,5
10528,502,1
10529,503,3
10530,504,2
10531,505,3
10340,506,4
10532,399,4
10533,507,4
10534,508,5
10535,509,4
10307,510,4
10536,511,3
10537,512,1
10538,513,5
10539,514,3
10268,515,1
10000,516,4
10532,517,4
10540,518,4
10541,30,5
10542,519,5
10543,520,4
10084,521,5
10544,522,2
10545,523,5
10546,524,5
10043,430,4
10547,525,4
10548,526,3
10549,527,4
10550,528,4
10187,212,4
10551,392,5
10552,529,4
10553,225,3
10554,68,4
10555,154,2
10556,530,5
10557,531,5
10558,192,4
10090,532,5
10559,122,5
10560,533,5
10561,190,2
10562,534,4
10563,535,5
10564,536,4
10565,365,4
10566,475,2
10109,537,5
10567,538,5
10568,539,2
10261,540,4
10569,457,5
10570,302,1
10571,541,5
10572,542,4
10318,503,5
10573,543,4
10574,544,3
10521,545,1
10105,365,4
10575,546,4
10576,547,3
10255,429,3
10577,548,4
10305,549,4
10578,550,5
10579,551,2
10580,326,5
10581,552,4
10565,553,4
10582,415,3
10583,225,4
10584,554,3
10585,555,4
10586,77,5
10587,218,4
10588,556,3
10589,557,3
10590,558,3
10591,559,4
10592,314,4
10593,79,1
10594,560,4
10595,561,4
10596,562,3
10597,563,4
10563,261,4
10598,564,4
10599,565,5
10600,566,5
10601,258,4
10602,567,1
10603,568,4
10604,569,5
10605,570,5
10606,571,3
10607,87,4
10109,572,2
10608,107,3
10609,573,4
10610,574,4
10611,575,4
10612,412,4
10613,576,5
10614,577,4
10615,131,5
10616,578,4
10617,579,3
10618,580,2
10619,581,2
10620,582,4
10621,583,5
10622,584,2
10623,79,4
10624,585,3
10125,586,4
10625,492,4
10626,587,3
10066,513,4
10627,588,5
10628,589,2
10629,590,5
10630,395,5
10631,286,5
10632,591,3
10633,592,1
10130,593,4
10634,274,5
10635,66,3
10636,594,2
10637,595,2
10177,108,2
10638,596,3
10639,597,1
10640,213,5
10641,571,3
10642,33,4
10303,598,4
10643,599,5
10644,600,4
10645,601,5
10646,602,4
10647,215,2
10648,186,5
10273,603,5
10649,604,4
10650,605,5
10651,606,3
10576,607,4
10544,608,3
10652,394,4
10653,609,3
10012,610,5
10654,220,3
10655,161,5
10083,611,3
10656,612,4
10439,66,5
10657,613,5
10072,614,4
10277,21,5
10658,302,1
10659,615,1
10660,616,4
10064,617,3
10363,618,2
10604,619,4
10490,620,3
10327,52,2
10661,621,2
10662,466,4
10663,622,4
10664,426,4
10665,418,2
10666,466,5
10667,623,1
10668,624,3
10669,625,5
10670,626,2
10047,627,3
10134,628,1
10671,629,5
10000,630,4
10672,631,5
10673,305,5
10674,632,4
10231,633,4
10675,634,5
10676,635,5
10669,86,4
10677,636,5
10653,637,4
10678,638,4
10679,639,2
10680,640,4
10227,177,4
10681,641,4
10682,642,2
10683,643,3
10125,644,5
10684,282,4
10685,645,5
10686,104,5
10446,646,1
10687,647,4
10688,648,4
10499,344,5
10027,173,3
10689,649,4
10690,650,1
10691,651,5
10692,652,4
10693,653,5
10694,310,3
10695,374,5
10696,654,1
10697,655,5
10698,656,4
10699,657,5
10700,333,5
10701,616,5
10702,658,5
10357,659,4
10703,660,4
10704,661,3
10272,662,4
10705,663,3
10706,664,4
10681,665,4
10707,272,1
10708,359,4
10521,666,4
10709,667,4
10710,49,3
10711,465,5
10655,311,5
10141,468,2
10312,668,3
10547,669,4
10712,274,4
10713,397,5
10714,670,2
10715,671,4
10716,365,5
10084,297,5
10388,672,3
10717,115,5
10718,673,4
10719,674,4
10252,675,2
10512,676,4
10418,677,2
10155,678,1
10720,679,5
10721,297,3
10722,550,4
10723,212,5
10724,680,5
10725,157,4
10726,681,4
10727,459,4
10728,682,1
10028,579,4
10431,683,4
10729,684,4
10730,685,3
10731,252,5
10732,480,3
10733,686,3
10734,687,5
10521,688,3
10292,689,4
10735,690,4
10736,116,4
10737,691,1
10738,692,4
10739,693,2
10437,694,3
10740,695,3
10444,696,5
10741,616,4
10225,429,4
10742,697,4
10743,698,5
10744,699,5
10745,700,4
10746,411,4
10747,388,4
10748,701,4
10749,702,3
10750,703,5
10346,267,4
10751,704,5
10752,705,2
10753,199,4
10754,706,2
10755,707,5
10204,708,5
10756,709,5
10722,710,3
10284,711,5
10757,712,4
10566,713,5
10758,714,4
10759,715,5
10172,716,4
10760,717,4
10761,718,4
10762,719,5
10763,720,2
10764,721,4
10765,722,5
10766,369,5
10767,723,1
10273,724,4
10768,725,3
10769,726,2
10127,727,2
10770,60,5
10771,728,4
10772,729,5
10773,730,3
10774,731,4
10775,732,5
10776,733,4
10238,734,4
10777,464,3
10012,735,4
10778,736,4
10779,12,3
10780,737,4
10348,364,4
10781,104,4
10782,5,5
10783,738,5
10556,686,5
10784,457,5
10785,739,4
10786,740,5
10787,75,3
10788,741,4
10052,742,2
10639,743,5
10789,154,3
10790,744,4
10791,476,3
10209,745,4
10792,66,3
10793,746,4
10794,747,5
10795,748,5
10796,616,5
10507,749,1
10797,750,3
10389,751,4
10798,138,4
10799,752,4
10027,422,3
10800,753,2
10801,62,3
10802,754,5
10803,641,2
10804,755,4
10805,756,3
10604,757,4
10336,758,4
10806,759,5
10540,760,4
10807,104,4
10808,761,3
10809,762,4
10498,114,3
10810,763,5
10811,764,1
10077,310,3
10812,765,1
10813,766,4
10814,767,5
10815,768,5
10816,769,3
10817,770,5
10818,771,4
10819,616,5
10820,39,4
10821,772,4
10822,773,5
10007,774,4
10432,161,4
10823,775,4
10824,776,2
10825,777,3
10826,778,4
10827,328,5
10828,779,4
10495,489,3
10829,780,5
10092,781,4
10005,782,4
10830,476,5
10677,783,4
10481,66,5
10172,106,2
10831,784,5
10832,785,5
10833,786,5
10834,544,4
10835,787,2
10204,92,5
10836,788,3
10019,427,4
10398,252,4
10203,789,4
10303,790,4
10837,314,3
10564,144,5
10838,791,4
10839,792,4
10193,793,5
10483,794,5
10459,795,5
10840,796,4
10841,797,5
10842,798,4
10843,799,4
10844,721,4
10845,800,4
10846,801,4
10847,282,4
10212,81,3
10848,630,5
10144,802,3
10282,803,4
10849,804,5
10850,805,1
10851,513,4
10383,761,3
10852,806,4
10853,807,4
10854,808,2
10855,809,3
10856,18,5
10857,34,4
10858,629,4
10859,810,3
10860,811,3
10861,547,5
10382,812,3
10862,138,5
10863,547,4
10864,813,5
10014,814,4
10214,188,4
10865,653,3
10866,815,5
10611,816,3
10867,817,3
10647,193,4
10868,818,2
10869,79,1
10870,819,4
10871,820,5
10525,461,5
10872,821,1
10351,87,4
10607,822,4
10714,823,4
10873,220,5
10874,317,2
10875,824,5
10876,825,2
10877,826,4
10273,827,5
10878,828,1
10188,829,4
10879,830,4
10880,831,3
10881,652,2
10882,832,5
10883,833,3
10884,675,3
10885,834,5
10290,835,4
10055,836,3
10886,837,4
10887,838,4
10888,668,3
10889,795,5
10027,839,3
10318,840,5
10890,841,1
10891,401,4
10892,6,1
10893,175,5
10662,626,4
10564,842,4
10894,68,4
10895,843,3
10896,844,4
10897,770,5
10197,321,4
10151,339,4
10611,23,4
10898,845,3
10899,846,4
10900,847,4
10901,848,5
10902,62,5
10903,694,4
10904,849,4
10905,850,4
10906,333,2
10907,664,1
10569,851,5
10908,143,5
10909,761,4
10910,852,4
10060,3,5
10911,659,2
10066,310,5
10912,354,5
10913,853,4
10914,854,5
10915,495,4
10916,855,3
10917,856,5
10918,697,2
10919,857,5
10920,858,4
10921,859,4
10922,860,4
10923,861,5
10924,114,2
10083,862,4
10925,863,5
10926,864,4
10927,865,4
10928,695,3
10929,866,4
10930,867,2
10931,868,4
10857,542,4
10703,397,5
10932,31,4
10791,186,4
10933,143,4
10273,869,4
10934,870,5
10935,871,5
10936,872,3
10937,225,4
10938,873,4
10939,874,5
10474,89,2
10940,561,3
10941,875,3
10012,876,3
10374,877,4
10942,878,5
10943,879,4
10944,880,4
10109,881,4
10945,88,4
10940,882,5
10946,576,5
10947,883,5
10948,725,3
10949,616,5
10498,174,4
10950,884,5
10883,664,4
10951,58,4
10952,488,4
10953,885,2
10954,886,4
10295,695,4
10564,887,4
10955,888,4
10956,889,2
10957,439,4
10958,91,1
10959,31,5
10960,668,4
10961,890,4
10962,891,3
10178,690,3
10963,304,5
10964,31,5
10965,892,3
10966,893,5
10536,744,4
10967,894,4
10968,895,5
10292,896,4
10969,551,1
10148,830,5
10970,897,4
10971,898,5
10972,34,3
10604,899,4
10973,900,4
10974,901,4
10975,902,2
10976,903,5
10346,904,3
10977,905,5
10978,906,1
10511,57,3
10979,907,1
10473,66,5
10105,894,5
10980,908,5
10469,77,4
10981,630,2
10318,909,5
10982,118,4
10306,910,3
10983,911,4
10984,533,4
10985,912,5
10986,913,4
10987,914,2
10988,737,5
10989,282,3
10990,531,4
10991,915,4
10992,335,3
10993,916,4
10548,716,4
10994,917,4
10995,918,3
10996,919,1
10742,920,4
10997,921,4
10998,364,4
10895,264,2
10999,152,5
11000,922,4
11001,923,2
11002,924,5
10231,925,4
10608,206,5
10087,926,4
11003,927,3
11004,542,4
11005,478,4
11006,928,2
11007,929,5
10543,827,5
11008,930,3
10996,237,5
11009,931,3
11010,229,3
10120,851,5
11011,932,3
11012,933,3
10167,934,4
10039,935,3
10089,936,4
10318,937,5
11013,629,5
11014,79,4
11015,938,4
11016,939,5
10611,138,5
10340,940,4
10013,39,3
10292,941,3
11017,77,4
10788,424,3
11018,942,4
10499,943,4
11019,944,4
10523,945,4
11020,946,2
10742,375,5
10646,947,3
11021,47,5
10896,343,2
11022,236,3
10195,311,5
11023,948,5
11024,731,5
11025,668,4
11026,949,1
11027,417,4
11028,190,4
11029,950,3
10607,951,2
11030,305,5
11031,417,3
10394,952,1
11032,680,4
11033,853,5
11034,818,4
11035,439,3
10204,953,5
11036,954,4
11037,955,5
11038,956,4
10066,957,4
11039,958,3
11040,595,4
11041,959,4
10731,12,4
10492,960,4
10565,754,5
11042,961,4
11043,962,4
11044,307,4
11045,963,3
10255,964,2
11046,180,5
11047,664,1
10302,965,3
11048,966,3
11049,967,5
11050,968,4
11051,969,4
11052,970,4
11053,971,4
10705,72,4
11054,972,4
10525,517,3
11055,973,4
11056,974,3
11057,53,2
11058,975,4
11059,976,4
11060,60,4
11061,629,4
10314,18,4
10025,977,4
10604,904,3
11062,263,5
11063,978,5
11064,979,3
10848,980,4
10711,981,5
10379,637,4
10791,982,4
11065,344,3
11066,579,5
11067,664,3
11068,983,4
11069,984,5
10479,985,5
11070,986,5
11071,987,1
11072,422,4
11073,232,5
11074,988,3
11075,989,5
11076,990,5
10742,991,2
11077,21,3
11078,992,4
10012,138,3
11079,993,1
11080,656,5
10158,994,3
11081,995,5
10564,996,4
11082,997,2
10022,998,4
11083,999,5
11084,1000,4
11085,443,2
10043,371,5
11086,982,5
11087,1001,2
11088,1002,4
10979,1003,4
11089,456,5
10446,626,4
10869,1004,5
11090,1005,3
11091,118,2
11092,1006,2
10230,709,3
11093,274,4
11094,1007,4
10681,165,5
11095,422,4
11096,282,4
11097,55,3
10951,1008,4
10495,1009,4
10511,1010,4
11098,1011,5
11099,1012,2
11100,755,5
11101,1013,5
10483,1014,4
11102,322,5
11103,513,3
11104,511,5
11105,1015,3
10511,1016,2
10203,1017,4
11106,1018,1
10581,1019,4
11107,1020,1
11108,1021,2
10144,1022,4
11109,1023,5
11110,300,3
11111,939,5
11112,1024,4
11113,1025,5
11114,657,5
11115,1026,3
11116,1027,4
11117,1028,3
11118,843,4
11119,1029,5
10177,1030,5
11120,1031,4
10636,1032,1
10840,1033,4
11121,953,5
11122,1034,5
11123,18,4
10744,1035,4
11124,1036,1
11125,1037,4
11126,560,5
11127,24,4
11128,1038,3
11129,1039,5
11099,1040,2
10244,1041,5
11130,324,3
10072,1042,1
11131,1043,4
11132,1044,5
10687,90,4
10589,1045,5
10140,492,4
11133,579,2
11134,1046,4
11135,1047,4
10152,1048,5
10332,17,4
10232,1049,2
10584,958,2
11136,513,4
11137,641,1
11138,1050,4
11139,402,4
11140,1051,4
11141,961,5
10187,1052,4
11142,111,4
10052,282,3
11143,1053,4
10205,80,5
11144,1054,4
10681,1055,3
10314,1056,5
10357,1057,4
10318,225,4
10077,1058,5
10947,1059,4
10549,297,5
10493,1060,4
11145,238,4
10320,1061,5
11146,1062,1
11044,1063,3
11147,449,1
11148,1064,5
10252,1065,5
11149,392,5
10404,220,2
11150,1066,4
10062,1067,4
11151,957,5
11152,84,4
11153,1068,5
11154,1069,5
11155,1070,3
10472,1071,3
11156,1072,4
10043,697,4
11157,1073,5
11158,961,4
11159,1074,4
10227,690,4
10587,548,3
10922,1075,2
11160,109,2
10277,1076,2
10271,4,5
11161,1077,4
11162,576,4
11163,595,5
11164,1078,5
11165,397,2
11166,1079,4
10243,670,4
11167,47,3
11168,1080,4
11169,571,3
11170,333,3
11171,326,4
11172,1066,5
10565,788,3
11173,1081,4
10800,315,5
11174,1082,5
10953,1083,2
11175,1084,4
10318,75,4
11176,1046,4
11177,1085,4
11178,971,5
11179,1086,4
11180,938,3
10000,144,3
11181,1087,5
11182,1088,5
10877,1089,1
11183,1090,1
11184,1020,4
10621,905,1
10507,4,4
11185,406,4
11186,1091,5
11187,1092,3
11188,1093,3
10414,1094,3
10180,1095,5
11189,1096,4
10306,1097,5
11190,1098,5
11191,571,4
10174,1099,1
11192,1100,4
11179,1101,5
10188,1102,2
11050,129,4
11193,457,4
11194,1103,4
10951,1104,4
11195,959,4
11196,87,1
11197,704,3
11198,1105,1
11199,1106,4
11200,693,4
10677,1107,4
11021,1108,3
11201,75,4
10388,1044,3
10469,1109,5
10566,1110,2
11202,1111,4
11203,622,5
11204,962,3
11205,500,4
11206,203,5
11207,1112,2
10791,271,3
10260,87,5
11208,1113,4
10244,1114,4
10184,1115,3
11209,375,4
11210,847,2
11211,22,4
10896,545,5
11212,1116,2
11213,197,4
11214,496,3
11215,1117,1
10610,193,4
11188,1118,5
11216,1119,2
10296,1120,3
10507,843,4
11217,399,4
10082,1121,4
11218,3,5
10507,575,5
10915,1122,2
11219,501,5
11220,849,5
11221,1033,3
11222,1123,2
11223,1124,3
11224,649,4
10010,392,5
11225,111,4
10199,16,3
10332,1125,5
10626,1126,4
11035,223,3
10318,1127,4
10503,223,4
11226,1128,5
11227,307,4
11228,1110,4
11229,1129,4
11230,1130,1
10230,1131,4
10564,1132,4
11231,863,4
11232,1133,3
11135,975,5
10110,1134,3
11034,490,5
10013,445,4
11233,1135,4
11234,1136,4
11235,1137,4
11236,220,3
10004,1098,4
11237,777,1
11238,1138,1
11239,721,1
11240,317,2
11241,1139,5
11242,1140,4
11243,1141,5
11244,1142,4
11245,1143,4
11246,1144,5
11247,309,4
10642,1081,4
11006,1145,2
10195,203,5
11248,708,5
11249,1146,3
11250,1147,4
10607,1148,4
11251,668,4
11252,1149,4
11253,1150,4
11254,1151,3
10582,66,5
11255,186,4
10588,437,2
11256,1152,3
10060,820,3
11257,1153,4
11258,234,4
10669,343,3
11259,903,4
11260,1154,5
11172,1155,5
11261,1156,2
11262,1157,3
10398,1158,4
10507,1159,4
10318,1160,1
11263,1087,4
11264,772,5
11265,177,5
11266,412,5
11267,477,4
10227,598,3
11268,1161,5
11269,1162,5
10569,1163,1
10188,1164,5
10362,1165,5
10551,709,5
10963,1166,4
11270,1167,2
10346,691,4
11271,1168,3
11272,1169,5
11273,629,4
11274,1170,5
10362,1171,3
11275,1172,4
11276,1173,2
11277,175,4
11278,1174,3
11279,1175,4
10611,394,4
11280,1176,4
10190,34,4
10738,31,4
10503,1177,2
11281,49,3
10534,227,4
11282,1178,5
11179,801,4
11283,704,4
11284,427,4
10742,490,5
11043,1179,3
11285,1180,2
10482,1181,3
11286,1182,5
11287,1168,4
11288,1183,5
11289,683,4
11290,1184,5
11291,731,4
11292,1185,4
11293,707,5
11294,876,3
10204,1186,5
11266,1187,4
11295,422,4
10906,1188,4
11296,122,5
11297,1133,3
11298,333,5
10864,94,5
11299,357,5
11006,892,5
10084,1189,5
11300,1190,2
11301,823,4
11302,1191,4
10300,578,2
11303,969,4
11304,150,5
11305,1192,2
10140,1193,2
11306,422,1
10793,1194,2
11307,333,3
11308,46,2
10638,647,5
10273,1195,3
10754,252,3
11309,1196,4
10570,725,5
11310,1141,4
11311,1197,4
11312,64,4
10177,1198,5
11313,1199,2
11314,1200,5
11315,1201,5
11316,1202,3
11317,1203,1
11318,1204,4
11319,1120,2
11320,1205,5
11321,56,5
11322,1206,4
10922,932,4
11224,1207,5
11323,60,4
10127,791,4
11324,1028,5
10271,579,5
11050,356,4
10576,1074,4
10043,584,4
10197,1079,4
10261,1208,4
10961,1209,3
11325,1210,5
10277,115,3
11326,1211,5
10087,411,4
11327,197,5
11328,1212,2
11329,1150,3
11330,1213,5
11331,132,5
11332,1090,4
11059,1214,3
11333,344,3
11334,1215,4
11335,903,4
11336,1038,4
10862,656,4
11056,889,5
10306,1216,4
11337,97,5
11338,220,4
11339,261,4
10052,1217,5
10058,1218,4
10000,1185,4
11340,1219,5
11341,1101,5
11342,1220,1
11343,175,2
11344,1221,5
11345,1222,5
11346,131,4
10759,107,5
11347,57,5
11348,813,4
10007,171,5
10212,579,4
10619,1223,4
11349,1224,5
11350,1225,4
11351,1226,4
11352,1101,4
10603,1227,4
10608,34,5
11353,233,5
10235,1228,5
11294,351,1
10817,1229,5
10527,39,4
11354,1230,4
10791,1231,4
10129,47,4
10869,309,3
11355,1053,4
10151,1232,5
11356,1233,5
10923,1234,4
11357,1121,4
11358,1235,5
11359,1236,3
10375,75,4
11360,1237,4
11361,1238,5
11362,766,5
10563,138,5
10417,1239,5
11168,653,3
11363,1240,2
11364,1241,3
11365,1242,3
10525,1243,3
11366,399,4
11367,872,2
11368,1244,5
10434,1245,4
11369,100,1
10314,1246,4
11370,161,4
11371,1247,4
11372,1221,4
11373,68,5
11374,1075,3
11375,1103,5
10066,1248,1
10295,1249,5
11376,1250,4
10900,1251,5
11377,1252,4
10163,1253,4
10011,430,4
11203,194,3
11378,1254,2
11379,1255,4
11380,1256,4
11381,115,4
11382,929,5
10750,739,4
11383,1257,4
11384,1112,5
11385,488,2
11386,225,4
11387,1258,4
10943,165,4
11388,1259,5
11389,1260,1
10646,102,4
11390,650,4
11391,1261,3
10952,1262,3
11392,1263,5
11393,1264,4
11393,246,3
11202,457,4
10603,1265,2
11394,513,5
11395,881,3
11396,1266,4
10233,1267,5
10204,1268,4
10070,598,5
10498,1269,5
11397,1270,4
11398,560,5
10036,1262,4
11399,206,3
11400,664,2
11401,542,5
10551,1271,3
10558,1211,5
10205,1272,4
11402,1121,4
11403,1273,3
10492,1274,3
10541,1275,4
11397,1276,4
11404,1277,3
10648,1278,4
11405,980,3
11346,1279,4
11406,1280,4
11084,1281,3
11407,205,5
10538,704,4
10150,1282,4
11408,818,2
11409,135,3
11410,1283,5
10956,1284,2
10155,1285,3
11411,729,5
11412,1286,5
11413,1287,1
11414,324,4
11299,616,5
11061,1288,5
10109,31,5
10547,1289,4
10608,707,5
10607,834,3
11415,1290,5
10825,745,4
10799,241,5
10545,1291,5
11416,326,3
11417,412,3
11011,1292,4
11418,704,1
11419,87,4
11396,1293,4
10681,581,3
10952,1098,3
11420,1294,5
11421,1295,4
10002,799,2
11146,1296,4
10796,1297,5
10474,1150,3
10020,1298,5
11422,104,4
11045,920,4
11423,357,5
11161,857,5
11424,1209,3
11425,1299,2
10558,727,4
11426,1300,5
10510,444,2
11427,1301,4
10521,1302,2
11349,616,2
11428,711,4
11429,1132,4
